,p2,p3,p2_strat,model,param1,param2,sse,aic,bic,fit_method
0,75,167,GA,greed,,,5928.0,264.7302812510582,264.7302812510582,least_squares_100iters
0,75,167,GA,guilt-aversion,176.46136869853058,,859.0,156.6249062865332,158.66795755436775,least_squares_100iters
0,75,167,GA,inequity-aversion,194.007653332805,,557.0,131.93229640928584,133.9753476771204,least_squares_100iters
0,75,167,GA,moral phenotype,0.07739203913206821,-0.018277827217873355,587.0,136.92249246363212,141.00859499930124,least_squares_100iters
0,65,168,MO,rescorla-wagner,0.3466575424939951,,1318.6092037039627,181.05304884739468,183.09610011522923,least_squares_100iters
0,65,168,MO,inverse motive,0.7165259051901745,0.009906472513237946,506.0,128.4586678828162,132.54477041848529,least_squares_100iters
0,65,168,MO,greed,,,3342.0,232.06258615528495,232.06258615528495,least_squares_100iters
0,65,168,MO,guilt-aversion,89.65559181829286,,1158.0,173.64970824700825,175.6927595148428,least_squares_100iters
0,65,168,MO,inequity-aversion,222.415493730187,,608.0,136.92604600550217,138.96909727333673,least_squares_100iters
0,65,168,MO,moral phenotype,0.24972677970084656,-0.091176867244528,420.0,117.84059627624323,121.92669881191233,least_squares_100iters
0,4,169,IA,rescorla-wagner,0.23507111242621162,,3618.79083333713,238.59810556306903,240.64115683090358,least_squares_100iters
0,4,169,IA,inverse motive,0.2587665491274672,0.04743982885679381,880.0,160.001626459349,164.08772899501813,least_squares_100iters
0,4,169,IA,greed,,,6682.0,271.55491723968265,271.55491723968265,least_squares_100iters
0,4,169,IA,guilt-aversion,373.5487004094595,,2604.0,219.83990592315286,221.8829571909874,least_squares_100iters
0,4,169,IA,inequity-aversion,352.91511966581425,,1091.0,170.25252692591567,172.29557819375023,least_squares_100iters
0,4,169,IA,moral phenotype,0.1044168393692051,0.04467053859490383,1044.0,169.74251953465793,173.82862207032704,least_squares_100iters
0,34,170,IA,rescorla-wagner,0.16818179556112534,,2695.548610885805,221.80942837603985,223.8524796438744,least_squares_100iters
0,34,170,IA,inverse motive,0.40344053449777917,0.031086970777641807,453.0,122.15192888596359,126.23803142163268,least_squares_100iters
0,34,170,IA,greed,,,5192.0,257.1739104613144,257.1739104613144,least_squares_100iters
0,34,170,IA,guilt-aversion,112.61779139399297,,1369.0,183.19071977487224,185.2337710427068,least_squares_100iters
0,34,170,IA,inequity-aversion,168.63379545286494,,405.0,113.76764055850339,115.81069182633794,least_squares_100iters
0,34,170,IA,moral phenotype,0.035295902520693756,0.0016675309764634522,439.0,120.3625442787154,124.4486468143845,least_squares_100iters
0,52,172,GR,rescorla-wagner,0.017449663344276528,,313.6618886054448,99.20006795230162,101.24311922013618,least_squares_100iters
0,52,172,GR,inverse motive,0.38859063495715906,0.01959860390665232,341.0,105.9633789385911,110.0494814742602,least_squares_100iters
0,52,172,GR,greed,,,317.0,97.80347884443563,97.80347884443563,least_squares_100iters
0,52,172,GR,guilt-aversion,183.35199959381043,,5416.0,261.581508165181,263.6245594330155,least_squares_100iters
0,52,172,GR,inequity-aversion,38.868831465149746,,399.0,112.91687849615285,114.9599297639874,least_squares_100iters
0,52,172,GR,moral phenotype,0.49613456037308046,0.06194281055058648,317.0,101.80347884443563,105.88958138010473,least_squares_100iters
0,56,173,GA,rescorla-wagner,0.5569854425159334,,1806.2105783297977,198.9882983425876,201.03134961042215,least_squares_100iters
0,56,173,GA,inverse motive,0.45588327149379254,0.07618015770732277,807.0,155.06552682481774,159.15162936048685,least_squares_100iters
0,56,173,GA,greed,,,8453.0,284.95584888837953,284.95584888837953,least_squares_100iters
0,56,173,GA,guilt-aversion,299.89117839437586,,888.0,158.51746708398434,160.5605183518189,least_squares_100iters
0,56,173,GA,inequity-aversion,318.1722999732028,,1421.0,185.31569703496538,187.35874830279994,least_squares_100iters
0,56,173,GA,moral phenotype,0.10976163916301468,-0.05947649106759714,823.0,156.1845811720236,160.2706837076927,least_squares_100iters
0,6,174,IA,rescorla-wagner,0.38952694472350635,,3522.273818891579,237.05721351858634,239.1002647864209,least_squares_100iters
0,6,174,IA,inverse motive,0.3821429553772223,0.04263579298327602,721.0,148.64250855867274,152.72861109434186,least_squares_100iters
0,6,174,IA,greed,,,7097.0,274.98944172935467,274.98944172935467,least_squares_100iters
0,6,174,IA,guilt-aversion,114.0988332582138,,2055.0,206.34385196845975,208.3869032362943,least_squares_100iters
0,6,174,IA,inequity-aversion,411.0129960662967,,647.0,140.46981651998198,142.51286778781653,least_squares_100iters
0,6,174,IA,moral phenotype,0.10232025326125055,0.04781110687443052,588.0,137.01951376365238,141.1056162993215,least_squares_100iters
0,41,175,MO,rescorla-wagner,0.15771876082679387,,1407.7526019765185,184.78181704341628,186.82486831125084,least_squares_100iters
0,41,175,MO,inverse motive,0.1366056288800104,0.10937473769908859,952.0,164.48428471653847,168.57038725220758,least_squares_100iters
0,41,175,MO,greed,,,2463.0,214.6667954263013,214.6667954263013,least_squares_100iters
0,41,175,MO,guilt-aversion,73.00641802059693,,757.0,149.41978317936523,151.46283444719978,least_squares_100iters
0,41,175,MO,inequity-aversion,237.32056147183988,,1151.0,173.30410303057795,175.3471542984125,least_squares_100iters
0,41,175,MO,moral phenotype,0.2726608451941966,-0.07722266080945157,615.0,139.57854699840217,143.6646495340713,least_squares_100iters
0,52,176,GR,rescorla-wagner,0.34375450326817786,,387.39389702532833,111.23427157219382,113.27732284002838,least_squares_100iters
0,52,176,GR,inverse motive,0.18100333447719452,0.006727621027981829,96.0,33.7139246470973,37.80002718276641,least_squares_100iters
0,52,176,GR,greed,,,517.0,125.68452158041109,125.68452158041109,least_squares_100iters
0,52,176,GR,guilt-aversion,38.79183444401302,,1350.0,182.39409040508173,184.43714167291628,least_squares_100iters
0,52,176,GR,inequity-aversion,37.734187370037645,,599.0,136.07598882601127,138.11904009384583,least_squares_100iters
0,52,176,GR,moral phenotype,0.44611559711546656,0.01660413234490289,120.0,46.43310707200726,50.51920960767636,least_squares_100iters
0,41,177,MO,rescorla-wagner,0.3477666844900997,,1052.3124785567227,168.19456450975213,170.23761577758668,least_squares_100iters
0,41,177,MO,inverse motive,0.09911425309561843,0.032782474549549655,609.0,139.01971899289478,143.1058215285639,least_squares_100iters
0,41,177,MO,greed,,,3338.0,231.99432267407215,231.99432267407215,least_squares_100iters
0,41,177,MO,guilt-aversion,226.9885749549272,,1619.0,192.75122309305584,194.7942743608904,least_squares_100iters
0,41,177,MO,inequity-aversion,201.9105212544381,,481.0,123.57051212945902,125.61356339729358,least_squares_100iters
0,41,177,MO,moral phenotype,0.2665675052831545,-0.08826203130871582,293.0,97.31591644740348,101.40201898307258,least_squares_100iters
0,100,178,GA,rescorla-wagner,0.26946745903050906,,2255.230738232385,211.6435092031007,213.68656047093526,least_squares_100iters
0,100,178,GA,inverse motive,0.576437357565316,0.08560882034964308,415.0,117.15795338658044,121.24405592224954,least_squares_100iters
0,100,178,GA,greed,,,6637.0,271.16975172274834,271.16975172274834,least_squares_100iters
0,100,178,GA,guilt-aversion,309.8783620320178,,633.0,139.22289179564868,141.26594306348323,least_squares_100iters
0,100,178,GA,inequity-aversion,280.89130994218726,,470.0,122.25184133156458,124.29489259939913,least_squares_100iters
0,100,178,GA,moral phenotype,0.12921112069827484,-0.06573378732807332,365.0,109.84022688763267,113.92632942330177,least_squares_100iters
0,34,180,IA,rescorla-wagner,0.15775768205296342,,3266.1813139325386,232.75455462573308,234.79760589356763,least_squares_100iters
0,34,180,IA,inverse motive,0.25275766334151195,0.0714059907420617,405.0,115.76764055850339,119.85374309417249,least_squares_100iters
0,34,180,IA,greed,,,5750.0,262.99252035954026,262.99252035954026,least_squares_100iters
0,34,180,IA,guilt-aversion,253.19263480459318,,2241.0,211.28269374008346,213.32574500791802,least_squares_100iters
0,34,180,IA,inequity-aversion,367.01343287113275,,461.0,121.14976618423961,123.19281745207417,least_squares_100iters
0,34,180,IA,moral phenotype,0.1433910557140462,0.045848113047138234,366.0,109.99617773730853,114.08228027297763,least_squares_100iters
0,91,181,GR,rescorla-wagner,0.18433788005059037,,258.0,88.06477407396284,90.1078253417974,least_squares_100iters
0,91,181,GR,inverse motive,0.6204364818285899,0.005269479802484685,184.0,70.79741591714281,74.88351845281191,least_squares_100iters
0,91,181,GR,greed,,,258.0,86.06477407396284,86.06477407396284,least_squares_100iters
0,91,181,GR,guilt-aversion,75.54877601070986,,2778.0,223.5268095623451,225.56986083017966,least_squares_100iters
0,91,181,GR,inequity-aversion,61.17151249240504,,714.0,146.08640658678695,148.1294578546215,least_squares_100iters
0,91,181,GR,moral phenotype,0.4718228926025835,0.05316085849992275,214.0,79.40671058967618,83.49281312534528,least_squares_100iters
0,100,182,GA,rescorla-wagner,0.43029114780578265,,5543.875442060092,262.91167492044946,264.954726188284,least_squares_100iters
0,100,182,GA,inverse motive,0.5144097401410439,0.08385563516643132,1458.0,188.78086974984103,192.86697228551014,least_squares_100iters
0,100,182,GA,greed,,,12094.0,305.37256796092066,305.37256796092066,least_squares_100iters
0,100,182,GA,guilt-aversion,1991.60501456209,,2530.0,218.1966288915599,220.23968015939445,least_squares_100iters
0,100,182,GA,inequity-aversion,4955.014102960335,,1051.0,168.12342787341683,170.1664791412514,least_squares_100iters
0,100,182,GA,moral phenotype,0.004532776881019829,0.06378065076301995,1051.0,170.12342787341683,174.20953040908594,least_squares_100iters
0,4,183,IA,rescorla-wagner,0.1769103972549942,,2595.448332635942,219.65240700092087,221.69545826875543,least_squares_100iters
0,4,183,IA,inverse motive,0.11135996483166583,0.019262330989667738,514.0,129.35280386437506,133.43890640004417,least_squares_100iters
0,4,183,IA,greed,,,4829.0,253.04257482822254,253.04257482822254,least_squares_100iters
0,4,183,IA,guilt-aversion,119.11821604331352,,1870.0,200.9666191948027,203.00967046263725,least_squares_100iters
0,4,183,IA,inequity-aversion,277.2736750992544,,435.0,117.84080150548563,119.88385277332019,least_squares_100iters
0,4,183,IA,moral phenotype,0.18035816930389703,0.0738940701537732,335.0,104.95151804745942,109.03762058312851,least_squares_100iters
0,54,184,MO,rescorla-wagner,0.1419364052898435,,1267.2850470646908,178.79010931266396,180.83316058049851,least_squares_100iters
0,54,184,MO,inverse motive,0.4649030223423452,0.06339959207501744,738.0,149.97087573565756,154.05697827132667,least_squares_100iters
0,54,184,MO,greed,,,2722.0,220.36604217648107,220.36604217648107,least_squares_100iters
0,54,184,MO,guilt-aversion,74.79085955518715,,908.0,159.78700731370435,161.8300585815389,least_squares_100iters
0,54,184,MO,inequity-aversion,95.80762841539747,,357.0,106.57701729487007,108.62006856270463,least_squares_100iters
0,54,184,MO,moral phenotype,0.3127162449717646,-0.07332669887215071,303.0,99.22884764746468,103.31495018313377,least_squares_100iters
0,93,185,GA,rescorla-wagner,0.3405372221664914,,3707.497137781006,239.97847894765687,242.02153021549142,least_squares_100iters
0,93,185,GA,inverse motive,0.8665774463053144,0.18832107963501157,984.0,166.3687538654091,170.45485640107822,least_squares_100iters
0,93,185,GA,greed,,,9592.0,292.1611054457496,292.1611054457496,least_squares_100iters
0,93,185,GA,guilt-aversion,452.7943349241548,,1674.0,194.6554390432476,196.69849031108217,least_squares_100iters
0,93,185,GA,inequity-aversion,778.3470688525307,,980.0,164.13657431831385,166.1796255861484,least_squares_100iters
0,93,185,GA,moral phenotype,0.0035178054972582196,0.043021516796394765,1009.0,167.79883389358633,171.88493642925545,least_squares_100iters
0,62,186,GR,rescorla-wagner,0.18145422748988266,,923.014251917485,160.72182422254713,162.76487549038168,least_squares_100iters
0,62,186,GR,inverse motive,0.13682671046644504,0.0507759199163826,676.0,144.9690830678796,149.05518560354872,least_squares_100iters
0,62,186,GR,greed,,,1236.0,175.3653091004359,175.3653091004359,least_squares_100iters
0,62,186,GR,guilt-aversion,0.4502072424750203,,1236.0,177.3653091004359,179.40836036827045,least_squares_100iters
0,62,186,GR,inequity-aversion,147.90543318555893,,1269.0,178.86719239315076,180.91024366098532,least_squares_100iters
0,62,186,GR,moral phenotype,0.39014696278051175,-0.034693003428494795,208.0,77.78574827640577,81.87185081207487,least_squares_100iters
0,34,187,IA,rescorla-wagner,0.18409783631844762,,4883.219167944867,255.67899470821138,257.72204597604593,least_squares_100iters
0,34,187,IA,inverse motive,0.7884963345392676,0.8665738993661275,2057.0,208.39929944364923,212.48540197931834,least_squares_100iters
0,34,187,IA,greed,,,8526.0,285.4459867809645,285.4459867809645,least_squares_100iters
0,34,187,IA,guilt-aversion,134.21799979363325,,3969.0,243.86343654206536,245.90648780989991,least_squares_100iters
0,34,187,IA,inequity-aversion,367.0616601506949,,2517.0,217.90298845614365,219.9460397239782,least_squares_100iters
0,34,187,IA,moral phenotype,0.08939211615464776,-0.0056410144771014,2641.0,222.64411373436718,226.7302162700363,least_squares_100iters
0,6,188,IA,rescorla-wagner,0.4250978818709836,,5505.407826186034,262.5147871024112,264.55783837024575,least_squares_100iters
0,6,188,IA,inverse motive,0.37767506051184674,0.04894120456657493,1716.0,198.0679006961614,202.1540032318305,least_squares_100iters
0,6,188,IA,greed,,,13420.0,311.302658133394,311.302658133394,least_squares_100iters
0,6,188,IA,guilt-aversion,9763.384293090856,,1784.0,198.28303658240807,200.32608785024263,least_squares_100iters
0,6,188,IA,inequity-aversion,5217.306653854781,,828.0,154.52982753339046,156.57287880122502,least_squares_100iters
0,6,188,IA,moral phenotype,0.005648165199598321,0.0036929203017707635,820.0,155.97642512815366,160.06252766382278,least_squares_100iters
0,52,189,GR,rescorla-wagner,0.0015270182387277032,,393.9765479601767,112.1946866546422,114.23773792247675,least_squares_100iters
0,52,189,GR,inverse motive,0.4590298342979729,0.05785947377504446,381.0,112.28564211565259,116.37174465132169,least_squares_100iters
0,52,189,GR,greed,,,394.0,110.19807956341286,110.19807956341286,least_squares_100iters
0,52,189,GR,guilt-aversion,132.6938098424113,,4549.0,251.63785206492088,253.68090333275543,least_squares_100iters
0,52,189,GR,inequity-aversion,6.719686482480336,,394.0,112.19807956341286,114.24113083124742,least_squares_100iters
0,52,189,GR,moral phenotype,0.4783143533454139,0.04288290848330556,413.0,116.8825905322095,120.9686930678786,least_squares_100iters
0,72,190,GR,rescorla-wagner,0.1205659662325887,,2147.9029129250866,208.8641713130508,210.90722258088536,least_squares_100iters
0,72,190,GR,inverse motive,0.2671341915327676,0.008474674307177283,912.0,162.03755716766753,166.12365970333664,least_squares_100iters
0,72,190,GR,greed,,,2776.0,221.48575806615224,221.48575806615224,least_squares_100iters
0,72,190,GR,guilt-aversion,179.53669149922914,,3573.0,237.87224664076498,239.91529790859954,least_squares_100iters
0,72,190,GR,inequity-aversion,172.66051515343327,,2062.0,206.53768261431424,208.5807338821488,least_squares_100iters
0,72,190,GR,moral phenotype,0.34794634034997696,0.012952357925143612,1274.0,181.09133739296084,185.17743992862995,least_squares_100iters
0,65,191,MO,rescorla-wagner,0.31054303109509523,,3002.7818716418064,227.96186015959697,230.00491142743152,least_squares_100iters
0,65,191,MO,inverse motive,0.4132279623052351,0.011131811541720174,501.0,127.89262549526794,131.97872803093705,least_squares_100iters
0,65,191,MO,greed,,,5216.0,257.4367856390005,257.4367856390005,least_squares_100iters
0,65,191,MO,guilt-aversion,109.74240911170719,,1470.0,187.2480854804792,189.29113674831376,least_squares_100iters
0,65,191,MO,inequity-aversion,162.52126243956332,,826.0,154.3919798241264,156.43503109196095,least_squares_100iters
0,65,191,MO,moral phenotype,0.1449271198477059,-0.03576390341808909,953.0,164.54412724172016,168.63022977738927,least_squares_100iters
